city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target
15,0.91,0,0,0,0,0,6,0,0,1,30,0.0
20,0.923,0,0,0,0,0,0,7,0,1,80,0.0
1,0.7759999999999999,0,0,1,0,0,13,4,0,2,52,0.0
2,0.624,1,0,0,0,0,3,0,0,0,13,0.0
4,0.767,1,0,0,0,0,11,6,4,2,42,0.0
4,0.767,1,0,2,1,0,18,0,0,0,56,1.0
2,0.624,0,1,0,4,0,8,0,0,2,12,1.0
40,0.836,0,0,0,1,3,8,6,0,0,36,0.0
9,0.926,0,0,0,1,0,0,4,0,1,67,0.0
2,0.624,0,0,0,0,0,20,0,0,0,13,1.0
0,0.92,0,0,0,0,0,19,0,0,0,100,0.0
15,0.91,0,0,0,3,0,1,2,0,0,58,0.0
2,0.624,0,0,0,0,0,6,6,0,0,18,1.0
2,0.624,0,0,0,1,0,8,2,0,5,90,1.0
54,0.64,0,1,0,1,0,18,2,0,0,59,0.0
12,0.804,0,0,0,1,0,8,2,0,5,35,0.0
33,0.802,0,0,1,0,0,3,2,0,5,11,0.0
2,0.624,0,0,0,0,0,11,2,0,5,15,1.0
0,0.92,0,0,0,0,5,12,0,0,1,206,0.0
67,0.647,0,0,0,1,0,19,0,0,0,130,0.0
0,0.92,0,1,0,1,0,10,0,0,2,30,0.0
48,0.939,0,0,0,1,0,0,2,0,1,88,0.0
2,0.624,0,1,0,1,1,3,2,0,0,18,0.0
2,0.624,0,0,0,0,0,20,5,0,0,41,0.0
9,0.926,0,0,2,1,0,13,2,0,5,16,0.0
17,0.924,0,0,0,0,0,0,4,0,1,95,0.0
2,0.624,0,1,0,0,0,18,4,4,0,53,0.0
0,0.92,0,0,0,0,0,0,4,4,1,220,1.0
13,0.855,0,0,0,1,0,0,0,0,5,21,0.0
68,0.795,0,0,0,1,0,0,6,4,1,94,0.0
0,0.92,0,0,0,0,4,7,5,0,4,20,0.0
19,0.5579999999999999,0,1,0,0,0,20,5,0,2,47,1.0
0,0.92,0,0,0,0,0,0,5,0,5,60,0.0
2,0.624,0,0,0,0,0,18,2,0,3,78,1.0
0,0.92,0,1,0,0,0,11,2,4,0,5,0.0
21,0.794,0,0,0,0,0,18,0,4,0,20,0.0
23,0.939,0,0,0,0,0,0,2,0,4,2,0.0
21,0.794,1,0,1,0,0,19,6,0,1,206,0.0
13,0.855,0,1,0,2,0,16,6,0,0,90,0.0
32,0.682,0,0,0,0,0,16,6,0,4,25,0.0
2,0.624,0,0,1,0,0,2,5,0,0,8,1.0
9,0.926,0,0,0,0,0,19,7,0,5,22,0.0
0,0.92,0,0,0,0,3,15,6,0,1,90,0.0
15,0.91,0,0,0,0,0,19,1,2,0,56,0.0
0,0.92,0,0,1,2,0,12,1,2,5,81,1.0
9,0.926,0,0,0,0,0,6,1,0,0,120,0.0
2,0.624,0,0,0,0,0,11,0,0,2,18,1.0
14,0.887,0,0,0,2,0,0,0,0,2,19,0.0
33,0.802,0,0,1,0,0,20,3,0,5,314,0.0
23,0.939,0,1,0,0,0,0,3,0,5,15,0.0
15,0.91,0,1,1,0,0,8,3,0,2,10,0.0
22,0.754,0,0,2,0,0,17,0,0,1,39,0.0
2,0.624,0,0,0,1,0,20,0,0,0,25,1.0
19,0.5579999999999999,0,1,0,0,0,3,1,2,0,146,1.0
2,0.624,0,0,0,0,0,17,1,2,0,26,0.0
29,0.7959999999999999,0,0,0,0,0,4,6,0,1,25,0.0
0,0.92,0,0,0,0,0,0,0,0,1,50,1.0
0,0.92,0,0,0,0,0,19,2,0,1,30,0.0
69,0.698,0,0,0,0,0,14,2,0,3,39,0.0
2,0.624,0,1,1,2,0,3,2,0,2,56,1.0
2,0.624,0,0,0,0,0,17,0,0,0,82,1.0
2,0.624,0,0,0,0,0,6,2,0,5,32,0.0
15,0.91,0,0,0,0,0,0,0,0,0,43,1.0
25,0.55,0,0,0,0,0,1,6,0,1,15,1.0
70,0.74,0,1,0,0,0,11,6,0,0,21,1.0
13,0.855,0,0,0,0,3,19,2,0,5,226,0.0
0,0.92,0,0,0,0,0,13,2,0,0,60,0.0
71,0.579,0,0,0,0,0,8,2,0,0,9,0.0
2,0.624,0,0,0,0,0,6,0,0,0,50,0.0
22,0.754,0,1,2,2,0,11,4,0,0,280,1.0
15,0.91,0,0,0,0,0,17,0,0,5,91,0.0
2,0.624,0,0,0,1,0,2,6,0,0,15,1.0
0,0.92,0,0,1,0,0,2,6,0,5,14,0.0
15,0.91,0,0,0,0,0,12,7,0,0,74,0.0
2,0.624,0,0,0,0,0,21,7,0,5,43,1.0
9,0.926,0,0,0,1,0,13,7,0,0,52,0.0
23,0.939,0,1,0,1,0,10,7,0,0,75,0.0
2,0.624,0,0,0,0,0,20,6,0,0,54,1.0
22,0.754,0,1,2,0,0,20,1,2,0,50,0.0
44,0.698,0,0,0,0,0,6,1,0,2,100,0.0
61,0.895,0,0,0,1,0,7,1,2,0,42,0.0
15,0.91,0,0,0,3,0,0,6,0,3,11,0.0
15,0.91,0,0,0,1,0,12,0,0,5,74,0.0
33,0.802,0,0,1,2,0,6,0,0,0,17,0.0
62,0.89,0,0,1,0,0,19,0,0,1,90,0.0
13,0.855,0,1,0,1,0,0,6,0,5,234,0.0
2,0.624,0,1,0,0,0,17,7,0,4,11,1.0
17,0.924,0,0,0,1,3,6,1,0,0,163,0.0
15,0.91,0,0,0,0,0,12,0,0,3,9,0.0
13,0.855,0,1,0,0,5,2,0,0,2,36,0.0
10,0.8270000000000001,0,0,1,0,0,2,5,4,0,6,0.0
23,0.939,0,0,0,0,0,4,4,0,1,72,0.0
9,0.926,0,0,2,0,0,14,6,5,4,84,0.0
44,0.698,0,0,0,0,0,13,0,4,1,24,0.0
8,0.913,0,0,0,2,0,0,5,0,0,77,0.0
0,0.92,0,0,0,0,5,21,2,0,1,56,0.0
12,0.804,0,0,0,0,0,5,0,0,0,22,0.0
0,0.92,0,0,0,0,3,7,0,1,5,8,0.0
26,0.865,0,0,0,1,0,0,0,1,1,8,0.0
0,0.92,0,1,0,0,0,0,0,1,0,55,0.0
2,0.624,0,0,1,0,0,19,6,0,0,74,1.0
2,0.624,0,1,1,1,0,17,6,0,0,57,1.0
2,0.624,0,0,1,0,0,8,1,0,0,36,0.0
0,0.92,0,1,1,0,0,8,1,0,2,146,0.0
0,0.92,0,0,0,0,0,0,6,0,1,151,0.0
2,0.624,0,0,0,0,0,4,0,0,0,4,0.0
57,0.743,0,0,0,1,5,8,6,0,5,102,0.0
9,0.926,0,0,0,0,0,6,2,0,4,29,0.0
15,0.91,0,0,0,1,0,0,2,0,5,78,0.0
36,0.897,0,0,0,1,0,13,4,0,1,84,0.0
2,0.624,0,0,1,0,0,8,1,0,5,141,1.0
17,0.924,0,0,1,2,0,20,6,4,0,41,1.0
66,0.738,0,0,1,0,0,2,6,0,0,13,0.0
30,0.866,0,0,0,1,0,16,0,0,0,30,0.0
2,0.624,0,0,0,0,0,20,6,0,5,104,1.0
72,0.701,0,1,1,0,0,8,6,0,0,108,0.0
62,0.89,0,0,0,0,0,19,0,0,0,62,0.0
15,0.91,0,1,0,4,0,20,0,0,5,21,0.0
16,0.884,0,0,0,0,0,16,1,2,0,98,0.0
15,0.91,1,0,0,1,3,2,1,4,0,57,0.0
6,0.92,0,0,0,0,0,0,1,4,1,44,1.0
0,0.92,0,0,0,1,0,0,5,0,1,9,0.0
33,0.802,0,0,1,0,0,20,6,5,0,4,0.0
0,0.92,0,0,0,0,0,0,1,2,4,53,0.0
9,0.926,0,0,0,1,0,0,7,0,1,108,0.0
73,0.698,1,1,0,1,0,6,7,0,0,98,1.0
28,0.893,1,0,0,0,0,2,1,2,0,112,0.0
28,0.893,0,0,0,1,0,16,2,0,0,107,0.0
65,0.7659999999999999,0,0,0,0,0,0,2,0,0,28,1.0
9,0.926,0,0,0,1,0,0,6,0,0,24,0.0
4,0.767,0,0,0,0,0,0,7,4,2,28,1.0
56,0.516,0,0,1,0,0,11,7,4,0,15,1.0
27,0.698,0,1,0,2,0,8,7,4,2,76,0.0
0,0.92,0,0,0,0,0,16,4,0,1,80,0.0
32,0.682,0,1,1,0,0,17,4,0,1,32,1.0
22,0.754,0,0,0,0,0,0,6,0,5,96,0.0
2,0.624,0,1,0,0,0,11,5,0,0,11,1.0
0,0.92,0,0,0,0,0,1,5,0,1,46,0.0
2,0.624,0,0,1,0,5,2,6,0,0,20,0.0
8,0.913,0,0,0,0,0,20,6,0,3,46,0.0
0,0.92,0,0,0,4,0,12,1,0,0,14,0.0
15,0.91,0,1,1,0,0,3,1,0,0,44,0.0
0,0.92,0,0,0,0,0,13,0,0,1,27,0.0
0,0.92,0,0,0,0,0,4,2,0,1,34,0.0
0,0.92,0,0,0,0,0,4,0,0,4,17,0.0
0,0.92,1,1,0,0,3,17,6,0,4,40,0.0
2,0.624,1,1,1,1,0,17,6,0,0,20,1.0
48,0.939,0,1,1,0,0,6,6,0,5,31,1.0
7,0.762,0,0,0,1,0,20,4,4,0,45,0.0
13,0.855,0,1,0,2,0,4,4,0,0,32,0.0
43,0.925,0,0,0,0,0,20,0,1,5,85,0.0
18,0.6659999999999999,0,0,0,0,0,18,0,0,0,110,0.0
33,0.802,0,0,0,1,1,4,0,0,5,35,0.0
7,0.762,0,0,1,0,0,16,6,0,4,6,0.0
0,0.92,0,0,0,1,3,1,4,0,3,11,0.0
12,0.804,0,0,0,1,0,0,4,0,0,61,1.0
36,0.897,0,0,0,1,0,18,5,2,0,91,0.0
4,0.767,0,0,0,0,3,0,1,0,5,28,0.0
6,0.92,0,0,0,1,0,0,6,0,5,18,0.0
21,0.794,0,0,2,0,0,6,6,0,0,50,0.0
32,0.682,0,1,0,0,0,18,4,0,0,204,0.0
9,0.926,0,1,0,2,0,2,0,0,5,256,0.0
0,0.92,0,0,1,0,0,18,3,0,5,26,0.0
0,0.92,0,0,0,1,3,2,2,0,3,168,1.0
7,0.762,0,1,0,0,5,8,4,0,2,26,0.0
9,0.926,0,0,0,1,0,9,6,0,1,37,0.0
4,0.767,0,1,1,2,0,11,6,0,5,17,1.0
14,0.887,0,0,0,0,0,0,6,0,3,42,1.0
9,0.926,0,1,1,0,0,12,6,0,2,67,0.0
15,0.91,0,0,0,0,0,5,6,0,1,40,0.0
61,0.895,0,0,0,0,0,16,4,0,1,14,0.0
2,0.624,0,1,0,0,0,11,7,0,0,218,0.0
47,0.698,0,0,0,2,0,17,7,0,0,22,1.0
15,0.91,0,0,0,0,0,5,0,1,0,8,0.0
0,0.92,0,0,1,1,0,20,5,1,0,38,0.0
2,0.624,0,1,0,0,0,10,1,1,0,29,0.0
59,0.915,0,0,0,0,0,20,4,0,5,26,0.0
2,0.624,0,0,0,1,0,5,2,0,5,22,0.0
15,0.91,0,0,0,0,0,19,6,0,0,50,0.0
6,0.92,1,0,0,1,0,0,0,0,1,120,1.0
7,0.762,0,0,0,0,0,19,6,1,0,100,0.0
2,0.624,0,0,1,0,0,11,0,0,3,198,1.0
0,0.92,0,0,0,0,5,17,1,0,5,18,1.0
0,0.92,0,0,0,1,0,0,1,0,3,80,1.0
33,0.802,1,1,2,0,0,17,0,0,0,144,1.0
22,0.754,0,0,0,1,0,0,0,0,1,41,0.0
0,0.92,0,0,1,1,0,19,5,0,0,54,0.0
27,0.698,0,0,1,1,0,0,2,4,0,28,0.0
15,0.91,0,0,0,0,3,0,2,4,0,20,0.0
35,0.878,0,1,0,0,4,13,0,5,4,45,0.0
0,0.92,0,0,1,1,0,18,2,0,4,55,0.0
15,0.91,0,0,0,0,0,2,0,0,4,28,0.0
48,0.939,0,0,0,1,0,18,6,0,0,96,0.0
2,0.624,0,1,1,0,0,10,6,0,2,18,1.0
32,0.682,0,1,1,0,0,19,6,0,0,42,0.0
60,0.6890000000000001,0,0,1,0,0,11,0,0,4,31,1.0
2,0.624,0,0,0,0,0,18,2,0,5,47,1.0
48,0.939,0,0,0,1,0,12,2,0,0,66,0.0
0,0.92,0,0,0,0,0,11,2,0,5,8,0.0
12,0.804,0,1,0,2,0,11,2,0,2,94,0.0
0,0.92,0,0,0,0,0,0,2,0,1,40,1.0
16,0.884,0,0,0,0,0,4,5,0,0,15,0.0
9,0.926,0,0,0,0,0,20,7,0,2,53,0.0
0,0.92,0,0,0,1,0,0,2,0,1,42,0.0
0,0.92,0,0,0,1,0,6,3,4,3,8,0.0
12,0.804,0,0,0,0,0,16,3,0,0,182,0.0
0,0.92,0,0,0,0,5,20,6,5,0,128,0.0
0,0.92,1,0,0,0,0,2,0,0,5,25,1.0
25,0.55,0,0,1,1,0,11,6,5,5,37,1.0
74,0.698,0,1,0,1,0,0,6,5,0,85,0.0
9,0.926,0,0,1,1,0,19,0,0,0,88,0.0
2,0.624,0,1,0,0,0,18,2,0,2,21,1.0
0,0.92,1,0,0,0,3,11,6,0,0,90,0.0
39,0.8959999999999999,0,1,0,2,3,17,6,0,1,10,0.0
0,0.92,0,0,0,4,3,16,6,0,0,70,1.0
0,0.92,0,1,0,1,0,18,4,4,0,106,1.0
42,0.769,0,0,0,0,0,19,6,5,1,35,1.0
12,0.804,0,1,1,0,0,17,6,5,2,73,1.0
17,0.924,0,1,1,0,0,5,6,5,4,41,1.0
15,0.91,0,0,0,0,0,6,4,0,3,22,0.0
9,0.926,0,0,0,1,0,16,4,0,0,82,0.0
8,0.913,0,0,0,2,0,20,6,5,0,20,0.0
0,0.92,0,0,0,0,0,20,2,0,5,44,0.0
0,0.92,0,0,0,0,0,6,2,0,0,107,0.0
6,0.92,0,0,0,0,5,0,2,0,0,19,1.0
2,0.624,0,0,1,0,0,17,5,0,1,116,1.0
0,0.92,0,1,1,2,0,2,2,0,0,55,0.0
23,0.939,0,0,0,0,0,16,4,0,0,42,0.0
2,0.624,0,0,0,1,0,11,1,2,0,78,1.0
9,0.926,0,0,0,0,0,0,1,2,1,114,0.0
9,0.926,0,0,0,1,0,0,6,0,1,56,0.0
2,0.624,0,1,1,2,0,2,6,0,2,6,0.0
36,0.897,0,0,0,0,0,6,3,0,1,15,0.0
0,0.92,0,1,0,0,0,18,6,5,0,54,0.0
58,0.899,0,0,0,0,0,20,6,1,5,114,0.0
18,0.6659999999999999,0,0,0,0,1,0,6,1,0,29,0.0
75,0.493,0,1,1,0,0,8,6,1,0,33,1.0
15,0.91,0,1,0,0,0,20,0,0,3,23,0.0
2,0.624,0,0,0,0,0,4,0,1,0,206,1.0
9,0.926,0,1,0,1,3,18,0,0,0,76,0.0
58,0.899,0,1,0,0,0,0,5,0,1,24,0.0
16,0.884,0,0,0,0,0,5,5,0,5,101,0.0
35,0.878,0,1,1,1,3,19,6,4,5,56,0.0
0,0.92,0,0,0,1,0,12,2,0,0,21,0.0
0,0.92,0,0,0,0,0,6,2,0,0,77,0.0
9,0.926,0,0,0,2,0,11,0,0,0,14,0.0
0,0.92,0,0,0,0,3,5,0,0,0,326,0.0
0,0.92,0,0,0,0,0,0,0,0,0,20,1.0
76,0.84,0,0,1,0,0,19,5,3,0,34,0.0
13,0.855,0,0,0,0,0,0,3,4,1,17,0.0
2,0.624,0,0,0,0,1,0,3,4,5,31,1.0
15,0.91,0,0,1,0,0,2,3,4,3,52,0.0
12,0.804,0,0,2,0,0,2,6,5,0,326,0.0
9,0.926,0,0,0,0,0,11,2,0,0,19,0.0
51,0.555,0,0,0,0,0,4,6,0,0,124,1.0
42,0.769,0,1,0,0,0,4,6,0,5,18,1.0
36,0.897,0,1,0,1,0,0,7,0,1,4,0.0
9,0.926,0,0,0,3,0,14,4,0,3,122,0.0
9,0.926,0,0,1,2,0,6,4,0,5,82,0.0
2,0.624,0,1,1,0,0,2,4,0,2,24,1.0
0,0.92,0,0,0,0,0,4,4,0,2,11,1.0
14,0.887,0,1,0,2,0,11,4,0,2,37,0.0
12,0.804,0,1,1,0,0,8,4,0,5,116,1.0
60,0.6890000000000001,0,1,1,2,0,10,4,0,2,27,0.0
0,0.92,0,0,0,0,0,1,5,1,3,42,0.0
55,0.794,0,1,1,1,0,1,4,0,0,33,0.0
73,0.698,0,1,1,2,0,6,4,0,2,28,0.0
15,0.91,0,1,1,2,0,16,4,0,2,42,0.0
13,0.855,1,1,1,0,0,17,4,0,5,17,1.0
15,0.91,1,0,0,0,0,8,5,0,0,163,0.0
0,0.92,0,0,0,0,0,11,0,0,0,58,0.0
15,0.91,0,0,2,0,0,12,0,0,3,206,0.0
6,0.92,0,1,0,0,3,12,2,0,0,57,0.0
25,0.55,0,0,0,0,0,6,7,0,0,40,1.0
2,0.624,0,1,0,2,0,11,7,0,0,28,1.0
23,0.939,0,0,1,2,0,8,1,0,0,30,0.0
6,0.92,0,0,0,0,0,16,5,0,0,34,0.0
2,0.624,0,1,1,2,0,17,4,5,2,44,0.0
0,0.92,0,0,0,0,1,10,2,0,0,28,0.0
30,0.866,0,0,0,3,0,0,2,0,2,154,0.0
35,0.878,0,1,1,0,0,17,2,0,0,26,1.0
50,0.903,0,0,2,0,0,0,2,0,1,6,0.0
77,0.691,0,1,0,0,0,12,2,0,0,32,0.0
15,0.91,0,0,0,2,0,10,2,0,2,96,0.0
0,0.92,0,0,0,0,0,13,2,0,0,70,1.0
2,0.624,0,1,1,2,0,6,2,0,2,4,0.0
27,0.698,0,0,0,1,0,19,5,0,3,86,0.0
0,0.92,0,0,0,0,0,13,2,0,1,290,0.0
0,0.92,0,0,0,0,3,8,6,0,0,168,0.0
0,0.92,1,0,0,0,0,0,6,0,1,55,1.0
78,0.735,1,0,1,0,0,18,6,0,0,42,0.0
9,0.926,0,0,0,2,0,4,6,0,0,34,0.0
27,0.698,0,1,2,2,0,8,0,0,0,16,0.0
15,0.91,0,0,0,0,0,13,4,0,0,8,0.0
9,0.926,0,1,0,2,0,11,4,0,2,63,0.0
76,0.84,2,1,0,2,0,8,4,0,2,8,0.0
0,0.92,0,0,0,0,0,18,2,0,0,21,0.0
9,0.926,0,0,0,1,0,19,0,0,5,123,0.0
12,0.804,0,0,0,0,4,12,6,0,3,292,0.0
25,0.55,0,1,0,0,0,10,6,0,0,7,0.0
25,0.55,0,0,0,0,0,20,6,0,0,23,1.0
36,0.897,0,1,0,0,0,10,6,0,2,24,0.0
2,0.624,0,0,0,0,0,2,5,0,4,48,1.0
79,0.742,0,0,0,0,1,11,5,0,0,188,0.0
0,0.92,0,0,0,0,0,16,0,4,5,42,0.0
28,0.893,0,0,0,2,0,9,5,0,1,73,0.0
0,0.92,0,0,0,0,0,0,2,0,1,156,1.0
2,0.624,0,0,0,0,0,2,6,1,0,103,1.0
21,0.794,2,1,0,1,0,10,6,1,0,15,0.0
2,0.624,2,0,1,0,0,18,0,2,4,74,1.0
0,0.92,0,0,0,0,0,7,6,0,0,39,0.0
15,0.91,0,0,1,1,0,2,0,0,0,92,0.0
13,0.855,0,0,0,0,1,16,7,0,0,96,0.0
16,0.884,0,0,0,0,0,0,4,0,1,70,0.0
15,0.91,0,0,0,1,0,9,0,0,2,4,0.0
0,0.92,0,1,1,1,0,3,0,0,2,34,0.0
2,0.624,0,0,1,0,5,17,0,0,4,51,0.0
58,0.899,0,0,1,2,5,17,0,0,4,21,0.0
0,0.92,0,0,0,0,0,14,2,0,5,6,0.0
28,0.893,0,0,1,2,0,19,2,0,5,68,0.0
15,0.91,0,1,0,3,0,19,4,4,1,90,0.0
2,0.624,0,0,1,0,0,2,0,0,0,71,1.0
30,0.866,0,0,0,0,5,19,6,0,5,4,0.0
0,0.92,0,0,0,0,0,11,0,2,0,145,0.0
13,0.855,1,1,0,1,3,17,0,0,5,9,0.0
0,0.92,0,0,0,0,0,12,6,0,3,26,0.0
23,0.939,0,0,0,2,0,11,2,4,5,42,0.0
0,0.92,2,0,0,1,0,14,2,4,0,45,1.0
36,0.897,2,1,0,3,0,16,2,4,5,53,0.0
0,0.92,0,0,1,1,0,1,0,0,5,166,0.0
24,0.8270000000000001,0,0,1,0,0,0,6,0,1,72,0.0
51,0.555,1,0,2,1,0,0,2,5,4,135,1.0
2,0.624,0,1,0,1,0,18,7,5,1,138,1.0
0,0.92,0,0,0,0,0,6,6,0,1,31,0.0
0,0.92,0,0,0,0,0,0,2,0,1,25,0.0
23,0.939,0,0,0,1,0,8,2,0,0,28,0.0
9,0.926,0,0,0,1,0,0,1,0,1,8,0.0
0,0.92,0,1,0,1,0,10,1,0,2,12,0.0
0,0.92,0,1,0,0,0,11,0,0,0,32,0.0
2,0.624,0,0,0,0,0,17,6,0,0,77,1.0
13,0.855,0,0,0,1,0,12,6,0,0,162,0.0
0,0.92,0,1,0,4,0,12,6,0,2,53,0.0
12,0.804,0,0,0,1,0,5,5,2,0,12,0.0
11,0.843,1,0,0,1,0,6,0,0,0,6,1.0
33,0.802,0,0,0,0,0,11,1,0,0,31,0.0
8,0.913,0,0,0,1,0,6,6,0,0,5,0.0
66,0.738,0,0,0,1,0,5,4,4,1,66,1.0
0,0.92,0,0,0,3,0,0,7,5,1,184,0.0
80,0.479,0,0,1,0,0,2,7,4,0,4,0.0
60,0.6890000000000001,0,0,0,0,0,7,7,4,2,182,0.0
6,0.92,0,1,0,1,0,20,3,0,0,113,0.0
64,0.527,0,0,0,0,0,0,3,0,2,94,0.0
0,0.92,0,0,1,0,3,12,6,0,4,39,0.0
20,0.923,0,1,1,0,0,8,6,5,0,61,0.0
46,0.7759999999999999,0,0,0,0,0,9,7,0,5,103,0.0
6,0.92,1,0,0,0,0,21,2,0,0,7,0.0
0,0.92,1,1,0,0,4,17,2,0,5,28,0.0
2,0.624,0,0,0,0,0,1,0,0,2,80,0.0
0,0.92,0,0,2,0,0,17,2,0,5,11,0.0
2,0.624,0,0,0,0,0,8,5,0,5,89,1.0
2,0.624,0,0,0,1,0,11,6,0,0,32,1.0
15,0.91,0,0,0,0,0,2,0,0,0,19,0.0
6,0.92,0,0,0,4,0,19,1,5,5,157,0.0
0,0.92,0,0,0,0,0,11,2,0,2,110,0.0
9,0.926,0,0,0,2,0,21,4,0,1,90,0.0
0,0.92,0,0,1,1,0,20,2,0,0,80,0.0
2,0.624,0,0,0,0,0,6,6,0,0,17,1.0
0,0.92,0,0,0,0,0,0,2,0,3,20,0.0
1,0.7759999999999999,0,0,0,1,0,6,2,0,0,56,0.0
9,0.926,0,0,0,1,0,0,2,0,1,109,0.0
15,0.91,0,0,0,0,0,4,6,0,5,118,0.0
32,0.682,0,1,0,0,0,8,6,0,0,72,1.0
35,0.878,0,0,0,1,0,12,2,0,4,9,0.0
22,0.754,0,1,0,0,0,19,2,4,1,15,0.0
8,0.913,0,0,0,0,0,17,2,4,0,28,0.0
58,0.899,0,0,0,0,0,12,4,0,2,48,0.0
0,0.92,0,0,0,0,0,18,5,2,0,9,0.0
0,0.92,0,1,1,2,0,11,5,2,0,111,1.0
9,0.926,0,0,0,0,0,13,0,0,1,28,0.0
0,0.92,0,1,0,0,0,0,0,0,0,17,1.0
2,0.624,0,0,0,0,0,6,2,0,0,109,0.0
17,0.924,0,0,0,1,0,0,2,0,4,35,0.0
25,0.55,0,0,0,0,0,18,5,1,0,3,0.0
0,0.92,0,1,0,4,0,10,5,1,2,192,0.0
37,0.949,0,1,0,1,2,0,1,0,1,136,0.0
6,0.92,0,0,0,0,0,9,6,0,2,34,0.0
15,0.91,0,0,1,0,0,19,6,0,1,48,0.0
14,0.887,0,0,2,0,0,11,0,1,3,94,0.0
13,0.855,0,1,2,2,0,6,0,1,2,18,0.0
81,0.722,0,0,0,0,0,18,7,1,0,12,1.0
2,0.624,1,0,0,0,0,11,0,1,0,172,1.0
28,0.893,0,1,0,0,0,0,6,0,4,166,0.0
0,0.92,0,0,0,0,0,1,6,0,5,28,1.0
9,0.926,0,1,0,1,5,1,6,0,3,42,0.0
36,0.897,0,1,1,0,0,3,6,0,2,18,1.0
0,0.92,0,0,0,0,0,12,2,0,4,18,0.0
0,0.92,0,1,0,0,0,17,5,0,1,9,0.0
10,0.8270000000000001,0,1,0,0,0,8,1,0,0,62,0.0
62,0.89,0,0,0,4,0,6,5,0,5,20,0.0
12,0.804,0,0,0,0,0,1,4,0,0,51,0.0
0,0.92,1,0,0,1,0,12,0,0,0,16,0.0
2,0.624,1,1,1,0,0,2,0,0,2,16,0.0
43,0.925,0,0,0,0,0,0,2,0,0,108,0.0
74,0.698,0,1,0,0,0,17,2,0,0,326,1.0
0,0.92,0,0,0,0,0,8,2,0,0,10,1.0
0,0.92,0,1,1,2,0,2,2,0,2,53,0.0
15,0.91,0,0,0,0,0,19,5,1,0,17,0.0
0,0.92,0,0,0,0,0,0,5,1,1,56,1.0
59,0.915,0,0,0,0,0,19,5,0,0,20,0.0
14,0.887,0,0,0,1,0,7,0,0,1,14,0.0
0,0.92,0,1,0,1,0,6,0,0,3,16,0.0
2,0.624,0,1,1,0,0,18,0,0,2,61,1.0
0,0.92,0,0,0,0,0,12,0,0,0,57,1.0
82,0.743,1,1,1,2,0,11,0,0,2,22,0.0
0,0.92,1,1,0,0,3,8,7,0,0,10,0.0
0,0.92,0,0,0,1,0,11,3,0,0,127,0.0
0,0.92,0,0,0,0,0,0,2,0,1,26,0.0
60,0.6890000000000001,0,1,1,2,0,10,2,0,0,30,1.0
0,0.92,1,0,0,0,0,9,0,0,1,27,0.0
36,0.897,1,0,0,1,0,6,4,0,0,34,0.0
0,0.92,0,0,0,0,0,7,4,0,0,48,1.0
0,0.92,0,0,0,0,0,11,6,0,0,10,0.0
0,0.92,0,0,0,0,0,16,3,0,3,62,0.0
36,0.897,0,1,1,0,0,8,3,0,2,17,0.0
0,0.92,0,0,0,0,0,9,4,0,0,54,0.0
9,0.926,0,1,1,0,0,20,4,0,2,9,0.0
15,0.91,0,0,0,1,0,0,4,0,0,144,0.0
0,0.92,0,0,2,0,0,0,0,0,4,42,0.0
15,0.91,0,0,0,0,4,11,6,0,0,44,0.0
8,0.913,0,0,2,0,0,20,0,0,0,28,0.0
28,0.893,0,1,0,2,0,1,1,0,5,46,0.0
0,0.92,0,0,0,3,0,0,1,0,1,25,0.0
78,0.735,0,0,1,0,0,17,6,0,1,18,0.0
9,0.926,0,0,0,1,0,16,6,0,1,154,0.0
2,0.624,0,0,0,0,0,17,0,0,5,25,0.0
48,0.939,0,1,1,2,0,17,0,4,0,30,0.0
15,0.91,0,0,0,2,0,11,6,0,0,48,0.0
9,0.926,0,1,0,0,0,13,0,0,2,68,0.0
0,0.92,0,0,0,0,0,20,4,0,1,84,0.0
42,0.769,0,0,1,0,0,2,4,0,0,19,0.0
0,0.92,0,0,0,0,0,18,2,0,0,166,0.0
7,0.762,0,0,0,3,0,1,1,1,1,19,0.0
64,0.527,0,0,0,0,0,19,1,0,5,145,0.0
66,0.738,0,1,0,1,0,1,0,0,5,44,0.0
83,0.921,0,0,0,0,0,0,5,0,0,35,0.0
62,0.89,1,0,0,0,0,9,5,0,0,22,0.0
9,0.926,0,1,1,2,0,18,5,0,2,45,0.0
61,0.895,1,1,1,0,0,6,5,5,0,21,1.0
6,0.92,1,1,1,2,0,11,2,0,0,4,0.0
66,0.738,0,0,0,1,0,16,6,0,0,216,0.0
2,0.624,0,0,0,0,0,19,3,0,0,14,0.0
4,0.767,0,1,1,4,0,17,3,0,0,50,1.0
84,0.848,0,0,0,0,0,18,6,0,3,139,0.0
4,0.767,0,0,0,0,1,0,6,0,2,11,0.0
9,0.926,0,0,0,1,0,1,6,5,0,77,0.0
6,0.92,0,0,0,0,0,0,4,4,2,8,0.0
9,0.926,0,1,0,1,5,0,2,0,2,52,0.0
85,0.698,0,0,0,0,0,4,0,0,3,39,0.0
0,0.92,0,0,0,0,0,0,0,4,1,32,0.0
86,0.856,0,0,0,0,4,2,0,0,0,83,0.0
0,0.92,0,0,0,0,0,4,5,0,0,4,0.0
